datetime,site_id,depth,observation,variable
2021-06-18T00:00:00Z,ccre,6,18.3108,temperature
2021-06-18T00:00:00Z,ccre,7,15.2413,temperature
2021-06-18T00:00:00Z,ccre,8,13.2303,temperature
2021-06-18T00:00:00Z,ccre,10,10.7761,temperature
2021-06-18T00:00:00Z,ccre,11,10.4865,temperature
2021-06-18T00:00:00Z,ccre,15,9.9842,temperature
2021-06-19T00:00:00Z,ccre,1,26.1538,temperature
2021-06-19T00:00:00Z,ccre,2,25.7653,temperature
2021-06-19T00:00:00Z,ccre,3,25.367,temperature
2021-06-19T00:00:00Z,ccre,4,24.8497,temperature
2021-06-19T00:00:00Z,ccre,5,21.3273,temperature
2021-06-19T00:00:00Z,ccre,6,18.3401,temperature
2021-06-19T00:00:00Z,ccre,7,15.8408,temperature
2021-06-19T00:00:00Z,ccre,8,12.7701,temperature
2021-06-19T00:00:00Z,ccre,10,10.9403,temperature
2021-06-19T00:00:00Z,ccre,11,10.5622,temperature
2021-06-19T00:00:00Z,ccre,15,10.0037,temperature
2021-06-20T00:00:00Z,ccre,1,25.9228,temperature
2021-06-20T00:00:00Z,ccre,2,25.9349,temperature
2021-06-20T00:00:00Z,ccre,3,25.6339,temperature
2021-06-20T00:00:00Z,ccre,4,24.98,temperature
2021-06-20T00:00:00Z,ccre,5,23.8339,temperature
2021-06-20T00:00:00Z,ccre,6,18.1997,temperature
2021-06-20T00:00:00Z,ccre,7,15.3643,temperature
2021-06-20T00:00:00Z,ccre,8,13.1173,temperature
2021-06-20T00:00:00Z,ccre,10,10.9509,temperature
2021-06-20T00:00:00Z,ccre,11,10.5888,temperature
2021-06-20T00:00:00Z,ccre,15,10.0905,temperature
2021-06-21T00:00:00Z,ccre,1,26.3073,temperature
2021-06-21T00:00:00Z,ccre,2,26.3242,temperature
2021-06-21T00:00:00Z,ccre,3,26.154,temperature
2021-06-21T00:00:00Z,ccre,4,24.6544,temperature
2021-06-21T00:00:00Z,ccre,5,21.4654,temperature
2021-06-21T00:00:00Z,ccre,6,18.5055,temperature
2021-06-21T00:00:00Z,ccre,7,16.3316,temperature
2021-06-21T00:00:00Z,ccre,8,13.2224,temperature
2021-06-21T00:00:00Z,ccre,10,10.8284,temperature
2021-06-21T00:00:00Z,ccre,11,10.508,temperature
2021-06-21T00:00:00Z,ccre,15,10.079,temperature
2021-06-22T00:00:00Z,ccre,1,26.4725,temperature
2021-06-22T00:00:00Z,ccre,2,26.4808,temperature
2021-06-22T00:00:00Z,ccre,3,26.3269,temperature
2021-06-22T00:00:00Z,ccre,4,25.0612,temperature
2021-06-22T00:00:00Z,ccre,5,24.0354,temperature
2021-06-22T00:00:00Z,ccre,6,19.1006,temperature
2021-06-22T00:00:00Z,ccre,7,15.0573,temperature
2021-06-22T00:00:00Z,ccre,8,12.5621,temperature
2021-06-22T00:00:00Z,ccre,10,10.684,temperature
